Team1,14.67,846.81,1488.18,-10.67,-0.67,-2.63,
Team1,14.67,846.82,1488.14,-6.51,-1.10,-0.47,
Team1,14.67,846.81,1488.22,-9.18,-0.78,-2.16,
Team1,14.67,846.81,1488.22,-11.38,-1.53,-0.04,
Team1,14.67,846.81,1488.21,-8.51,-2.24,-0.31,
Team1,14.67,846.81,1488.23,-8.75,-3.02,-0.04,
Team1,14.67,846.82,1488.16,-4.24,-2.55,-2.35,
Team1,14.67,846.81,1488.23,-9.81,-2.12,-3.33,
Team1,14.67,846.81,1488.23,0.00,-0.16,-2.47,
Team1,14.67,846.81,1488.25,-8.43,-1.22,-3.77,
Team1,14.67,846.81,1488.22,-7.34,-0.82,-2.90,
Team1,14.67,846.81,1488.21,-10.20,-1.41,-0.82,
Team1,14.67,846.81,1488.22,-11.30,0.12,-2.00,
Team1,14.67,846.82,1488.16,-10.36,2.20,0.39,
Team1,14.67,846.81,1488.18,-7.65,-2.35,-3.33,
Team1,14.67,846.82,1488.13,-6.90,0.63,0.55,
Team1,14.67,846.83,1488.03,-10.20,2.28,-0.04,
Team1,14.67,846.84,1487.93,-10.40,2.86,-1.80,
Team1,14.67,846.85,1487.80,-9.65,1.92,-3.06,
Team1,14.67,846.82,1488.12,-8.59,0.51,0.51,
Team1,14.67,846.83,1488.04,-7.57,-0.47,-2.47,
Team1,14.67,846.82,1488.09,-8.90,-1.06,-3.49,
Team1,14.67,846.82,1488.10,-12.20,0.67,-3.41,
Team1,14.67,846.82,1488.10,-8.90,-0.35,-4.24,
Team1,14.67,846.82,1488.10,-3.96,0.39,-4.47,
Team1,14.67,846.82,1488.08,-3.96,-1.22,-0.16,
Team1,14.67,846.83,1488.06,-9.96,0.98,-3.77,
Team1,14.68,846.82,1488.08,-12.24,-1.69,-4.24,
Team1,14.68,846.82,1488.10,-4.63,-1.41,-2.16,
Team1,14.68,846.83,1488.04,-9.41,2.67,-2.16,
Team1,14.68,846.83,1488.04,-8.43,-0.27,-0.20,
Team1,14.68,846.83,1488.05,-13.22,1.92,-2.31,
Team1,14.68,846.82,1488.12,-13.61,0.12,-3.45,
Team1,14.68,846.82,1488.12,-9.14,-1.33,-0.75,
Team1,14.68,846.82,1488.13,-6.43,-1.96,-2.00,
Team1,14.68,846.82,1488.09,-6.71,0.27,-1.92,
Team1,14.68,846.82,1488.11,-10.90,1.53,-3.18,
Team1,14.68,846.83,1488.05,-8.98,1.29,-7.57,
Team1,14.68,846.83,1487.99,-8.71,-1.06,-2.86,
Team1,14.68,846.83,1488.07,-4.35,0.39,-1.02,
Team1,14.68,846.82,1488.08,-10.71,3.14,-1.92,
Team1,14.68,846.82,1488.10,-9.49,-0.67,-0.16,
Team1,14.68,846.82,1488.13,-11.73,-0.08,-1.77,
Team1,14.68,846.82,1488.13,-10.63,1.26,-4.35,
Team1,14.68,846.82,1488.16,-10.67,1.10,-2.08,
Team1,14.68,846.82,1488.13,-8.39,-0.63,-2.67,
Team1,14.68,846.81,1488.19,-8.04,-1.10,-3.02,
Team1,14.68,846.82,1488.17,-14.20,2.24,-0.12,
Team1,14.68,846.82,1488.13,-8.59,-1.65,-2.98,
Team1,14.68,846.81,1488.19,-9.30,-1.73,-1.57,
Team1,14.68,846.82,1488.16,-8.87,-1.06,-3.18,
Team1,14.68,846.82,1488.16,-10.51,0.08,-3.14,
Team1,14.68,846.83,1488.03,-9.81,0.24,-3.73,
