Team1,8.39,847.17,1484.73,-0.55,8.67,4.08,
Team1,8.39,847.17,1484.71,-0.71,8.59,3.96,
Team1,8.40,847.18,1484.67,-0.67,8.67,4.20,
Team1,8.40,847.18,1484.65,-0.55,8.59,4.08,
Team1,8.40,847.18,1484.65,-0.47,8.59,4.20,
Team1,8.40,847.18,1484.63,-0.63,8.63,4.08,
Team1,8.40,847.18,1484.69,-0.71,8.67,4.35,
Team1,8.41,847.17,1484.75,-0.75,8.59,4.20,
Team1,8.41,847.17,1484.73,-0.98,8.71,4.24,
Team1,8.41,847.17,1484.75,-0.51,8.75,4.24,
Team1,8.41,847.17,1484.73,-0.75,8.75,3.69,
Team1,8.41,847.18,1484.70,-0.59,8.63,4.16,
Team1,8.41,847.18,1484.69,-0.39,8.55,3.77,
Team1,8.41,847.18,1484.69,-0.67,8.71,4.20,
Team1,8.41,847.17,1484.74,-0.71,8.75,4.12,
Team1,8.41,847.18,1484.63,-0.78,8.71,4.04,
Team1,8.41,847.18,1484.64,-0.43,8.75,4.00,
Team1,8.41,847.18,1484.64,-0.59,8.55,4.16,
Team1,8.41,847.18,1484.61,-0.63,8.71,4.12,
Team1,8.40,847.19,1484.57,-0.55,8.55,4.00,
Team1,8.40,847.19,1484.58,-0.63,8.71,4.16,
Team1,8.40,847.19,1484.58,-0.75,8.63,3.92,
Team1,8.40,847.19,1484.56,-0.98,8.67,4.16,
Team1,8.40,847.19,1484.60,-0.63,8.63,4.24,
Team1,8.40,847.20,1484.49,-0.67,8.71,4.16,
Team1,8.40,847.20,1484.46,-1.02,8.59,4.39,
Team1,8.40,847.19,1484.51,-0.63,8.67,4.12,
Team1,8.40,847.19,1484.55,-0.63,8.59,3.96,
Team1,8.39,847.18,1484.62,-0.90,8.71,4.39,
Team1,8.39,847.18,1484.61,-0.39,8.63,3.57,
Team1,8.39,847.18,1484.63,-0.86,8.79,3.88,
Team1,8.39,847.18,1484.62,-0.71,8.71,4.12,
Team1,8.39,847.18,1484.61,-0.51,8.67,3.84,
Team1,8.39,847.19,1484.55,-0.63,8.59,4.24,
Team1,8.39,847.19,1484.61,-0.75,8.67,4.04,
Team1,8.38,847.18,1484.65,-0.67,8.71,4.16,
Team1,8.38,847.19,1484.59,-0.63,8.59,4.12,
Team1,8.38,847.19,1484.51,-0.63,8.63,4.08,
Team1,8.38,847.19,1484.54,-0.59,8.75,4.08,
Team1,8.38,847.19,1484.52,-0.55,8.83,4.12,
Team1,8.37,847.19,1484.57,-0.71,8.59,4.00,
Team1,8.37,847.19,1484.59,-0.78,8.87,4.04,
Team1,8.37,847.19,1484.55,-0.78,8.67,4.24,
Team1,8.37,847.19,1484.56,-0.43,8.55,3.65,
Team1,8.37,847.19,1484.52,-0.55,8.71,3.96,
Team1,8.37,847.19,1484.54,-0.75,8.87,4.16,
Team1,8.37,847.18,1484.61,-0.75,8.67,4.16,
Team1,8.36,847.18,1484.64,-0.75,8.71,3.88,
Team1,8.36,847.19,1484.59,-0.71,8.71,3.96,
Team1,8.36,847.18,1484.65,-0.71,8.83,4.24,
Team1,8.36,847.18,1484.63,-0.82,8.63,4.16,
Team1,8.36,847.19,1484.58,-0.71,8.67,4.04,
Team1,8.36,847.20,1484.50,-0.55,8.71,4.28,
Team1,8.35,847.19,1484.52,-0.71,8.67,3.88,
Team1,8.35,847.20,1484.46,-0.63,8.75,4.12,
Team1,8.35,847.20,1484.47,-0.75,8.79,3.88,
Team1,8.35,847.20,1484.47,-0.90,8.63,3.84,
Team1,8.35,847.20,1484.43,-0.71,8.75,4.16,
Team1,8.34,847.20,1484.50,-0.67,8.59,4.12,
Team1,8.34,847.20,1484.48,-0.75,8.63,3.96,
Team1,8.34,847.20,1484.50,-0.63,8.59,4.08,
Team1,8.34,847.20,1484.51,-0.75,8.67,4.00,
Team1,8.34,847.20,1484.51,-1.06,8.83,4.28,
Team1,8.34,847.20,1484.49,-0.75,8.67,4.12,
Team1,8.33,847.20,1484.49,-0.75,8.67,3.88,
Team1,8.33,847.19,1484.52,-0.47,8.59,4.04,
Team1,8.33,847.19,1484.54,-0.71,8.83,4.20,
Team1,8.33,847.19,1484.53,-0.75,8.71,4.47,
Team1,8.33,847.19,1484.58,-0.78,8.83,3.96,
Team1,8.33,847.19,1484.56,-0.78,8.63,4.08,
Team1,8.33,847.19,1484.54,-0.94,8.75,3.92,
Team1,8.32,847.19,1484.54,-0.67,8.67,3.92,
Team1,8.32,847.20,1484.51,-0.59,8.79,4.08,
Team1,8.32,847.20,1484.50,-0.75,8.71,4.12,
Team1,8.32,847.19,1484.53,-0.67,8.63,4.20,
Team1,8.32,847.19,1484.53,-0.55,8.75,3.96,
Team1,8.32,847.19,1484.55,-0.75,8.71,3.88,
Team1,8.31,847.19,1484.59,-0.82,8.75,3.92,
Team1,8.31,847.19,1484.53,-0.63,8.83,4.08,
Team1,8.31,847.20,1484.49,-0.90,8.75,3.65,
Team1,8.31,847.19,1484.51,-0.78,8.83,3.77,
Team1,8.31,847.20,1484.46,-0.78,8.83,4.04,
Team1,8.32,847.20,1484.45,-0.82,8.79,4.20,
Team1,8.32,847.20,1484.44,-0.59,8.67,4.04,
Team1,8.32,847.20,1484.46,-0.43,8.51,3.80,
Team1,8.32,847.19,1484.56,-0.55,8.67,3.96,
Team1,8.32,847.19,1484.56,-0.63,8.28,4.24,
Team1,8.33,847.20,1484.51,-0.71,9.18,3.96,
Team1,8.33,847.20,1484.49,-0.71,8.63,4.04,
Team1,8.33,847.20,1484.50,-0.82,8.71,4.08,
Team1,8.33,847.19,1484.58,-0.86,8.75,4.00,
Team1,8.33,847.19,1484.56,-0.82,8.71,3.96,
Team1,8.33,847.19,1484.57,-0.67,8.71,3.92,
Team1,8.33,847.19,1484.59,-0.55,8.59,4.12,
Team1,8.33,847.19,1484.57,-0.39,8.87,4.04,
Team1,8.33,847.19,1484.55,-0.47,8.59,4.39,
Team1,8.33,847.20,1484.44,-0.63,8.67,4.00,
Team1,8.33,847.20,1484.45,-0.47,8.55,3.88,
Team1,8.33,847.20,1484.46,-0.71,8.71,3.96,
Team1,8.33,847.20,1484.47,-0.82,8.63,4.28,
Team1,8.33,847.20,1484.48,-0.71,8.55,4.35,
Team1,8.33,847.20,1484.45,-0.78,8.90,3.80,
Team1,8.33,847.20,1484.42,-0.59,8.63,3.84,
Team1,8.33,847.21,1484.41,-0.78,8.75,3.80,
Team1,8.33,847.21,1484.41,-0.86,8.63,3.73,
Team1,8.33,847.20,1484.47,0.43,8.98,3.22,
Team1,8.33,847.20,1484.44,-0.08,8.71,3.73,
Team1,8.33,847.21,1484.40,-0.20,8.63,8.59,
